artistName,trackName
Sparrow & Bird,Litania
Bernstein Square,This Is New
Jonas Olofsson,Never Let Me Go
The Collective,The ballad of sad young men
Alec Taylor Trio,I Remember You
Ted Jonson Trio,Carey
Alexander Wren,Emily
Bombadil,I Could Make You So Happy
Sam Airey,Stars
Doris Day,Dream a Little Dream of Me (with Paul Weston & His Music From Hollywood)
Peter Gabriel,The Book Of Love
The Weepies,Nobody Knows Me At All
Roar,I Can't Handle Change
Fiona Apple,Why Try to Change Me Now
Blonde Tongues,Hey Good Lookin'
Cedar Wright,If You Could See Me Now
Garry Cooper Trio,My Fortune
Cyn,I’ll Still Have Me
Damien Rice,It Takes a Lot to Know a Man
Joolie,Three Small Words
Julien Chang,Butterflies From Monaco
Beta Radio,Tongue Tied - Acoustic
Charles McDonald,Always Be
Crumb,Locket
Donny Hathaway,Jealous Guy
Olly Alexander,"""the Whale"" End Credits Song (Dish & Spoon Soundtrack Version)"
Mikhael Paskalev,Come On
Nick Mulvey,Imogen
Carousel Casualties,San Junipero
Johnny Cash,Hurt
Jimi Charles Moody,Only You
Airpark,Devotion
Miguel Burney,The Wishing Well
Jordan Mackampa,Yours to Keep
Brighter Later,Come And Go
The Tragic Thrills,Persephone
FUR,Nothing (Until Something Comes Along)
Postcards From Mars,Swallow
Voxtrot,The Start of Something
Courtney Barnett,Avant Gardener
Stello,Pretty Thing
Cornershop,Brimful of Asha
Bismillah Khan,Shehnai Todi
Parcels,Tieduprightnow
Racoma,Get On
Perry Como,Killing Me Softly With Her Song
Nick DeLaurentis,Knowhere
The Milk Carton Kids,Younger Years
Aretha Franklin,One Step Ahead
"Slaughter Beach, Dog",Acolyte
Ella Fitzgerald,Cheek To Cheek
Fred Astaire,Cheek to Cheek
Honeymoon Suite,Love Changes Everything
Lucy Schwartz,La Luna (Bonus Track)
Leonard Cohen,Hallelujah
The Magnetic Fields,The Book of Love
The Monotones,The Book of Love
Katrina Ford,Don't Stop Dreaming
Juke Ross,Fresh Roses
Dinah Shore,Have Yourself a Merry Little Christmas
Amy Grant,Sleigh Ride
Original New York Cast Recording,Sleigh Ride
The Andrews Sisters,Sleigh Ride
Tom Brosseau,We Were Meant to Be Together
Eartha Kitt,Santa Baby
Bobby Helms,Jingle Bell Rock
Hazel English,I'm Fine
José Feliciano,Feliz Navidad
Bilal Khan,Bachana
Ibrar Ul Haq,Imported Sarkar Na Manzoor
John Doe,The Golden State
Glen Campbell,Southern Nights
Chlöe Howl,Do It Alone
Jimmy Dean,Have You Ever Been Lonely
The Rosebuds,Make Out Song
The Lemonheads,Mrs. Robinson - Remastered
Band of Horses,Into My Arms
Rusty Clanton,"Oh, Isabella"
Ed Lincoln,Ya Ya
Devendra Banhart,Carmensita
Elvis Depressedly,Okay
Ankur Banerjee Brilliant Souls,Bawra Man Dekhne Chala (Original) By Swanand Kirkire
Wolf Parade,Fine Young Cannibals
Bachelor,Sick of Spiraling
Daniel Johnston,True Love Will Find You in the End
Tim Hardin,How Can We Hang On To A Dream
Chicken Shack,I'd Rather Go Blind
Little River Band,Cool Change - Remastered 2022
The Flamingos,I Only Have Eyes for You
Solomon Burke,Cry to Me
Etta James,I Just Want To Make Love To You - Single Version
The Teskey Brothers,Carry You
Parker Rose,this is how you fall in love
Otis Redding,These Arms of Mine
lines that make me cry,"I hate the way I don't hate you, not even close"
Sérgio Mendes,Timeless
Marvin Gaye,Sexual Healing
Caity Gyorgy,A Certain Someone
Hot Chocolate,You Sexy Thing
Mickey & Sylvia,Love Is Strange
Eels,I Like the Way This Is Going
Youth Lagoon,17
Loudon Wainwright III,Lost Love
Generationals,"When They Fight, They Fight"
The Deslondes,Just In Love With You
The Temptations,My Girl
Leith Ross,We'll Never Have Sex
Zora Randhawa,Diamond Necklace - 1 Min Music
Kath Bloom,Come Here
Todd Rundgren,Izzat Love? - 2015 Remaster
Alek Olsen,Winter Surf
Chris and Thomas,You're the One I Want
The Five Satins,In The Still of the Night
Karen O,The Moon Song - Live
Luca Aprile,Traveler
Eric Rowland,I Got It Bad
Charles Daisey & Friends,I Cover the Waterfront
Peter Sandberg,Under A Smiling Moon
Annie Berenson,Out of Wilma
Midnight Sound Band,Butterfly Princess
Mayfare Trio,Autumn In New York
Bridgerton Vail,Stardust
Lifafa,Mere Saath
Lennie Weston,Merry Monday
Seals and Crofts,Summer Breeze
The Groove Trio,Moon Side
Japari Park,Like Naomi
Mino Conte & Co,The Fate of Love
Jaden Berry,Bewitched
Stampeders,Sweet City Woman
Joanna Mason,Últimamente
Fortune Morel Trio,Talk About Her Luck
Songbird Trio,Everybody Knew
Tyrone Coates & Friends,Turn Out the Stars
The Lyon Hearts,Downtrodden
Streetlight Trio,Waiting
Midtown Trio,Clear Sight
Andy Luma Trio,Follow Me Till the End of Time
Corin Stannard Trio,What's New
Southside Trio,The Law of Attraction
Cole Peers trio,Home town
The Ebbing Tides,You Know Its Me
Gillian Spencer Trio,Desire
Uma,Mockingbird
Hellogoodbye,Honeymoon (Forever)
Erik Moreau,Fever For The Mood
The Headliner Trio,Skylark
North West Trio,A Quiet Place
Penny & The Quarters,You And Me
The Lenny Ryan Trio,Con Alba
Martin Landström,You Never Say You're Sorry
Nick Osman Trio,I Saw The Sun
The North Sea Trio,On A Clear Day
Len Stark Band,I'm Not Myself Anymore
Kristian Hart Trio,As Long As I Live
Grayville Trio,Remembrance
Steve Luke & Holloway,Looking Forward
Tommies Trio,Stella by Starlight
Archie Taylor,Reverie
The Southern Belle,Fools Rush In
Foster Davies,Romancing
"Right Away, Great Captain!",Forest Green Father
Suzi Quatro,If You Can't Give Me Love - 2017 Remaster
Matti Caspi,מעגן
Botzer,AMARAYA
The Friends of Natasha,מי נגד מי
Amit Ulman,שחרית - כלים בלבד
Orion Sun,Mirage
Caralisa Monteiro,Phir Dekhiye
Buddy Holly,"(Ummmm, Oh Yeah) Dearest"
Sparklehorse,Heart Of Darkness
Yoko Ono,Every Man Has A Woman Who Loves Him - Remastered 2010
Andy Miller Group,If You Say Goodbye
Gene Hart Trio,I'm Glad There's You
Cecil Andrews,I'll Take Romance
Angie McMahon,"Knowing Me, Knowing You - triple j Like A Version"
Francis Moon,Lily of the Valley
FLOOR CRY,Drive
RICEWINE,Maybe
The Staple Singers,Got To Be Some Changes Made
Clarence Carter,Slip Away
Stiehler,Mond - Piano Version
Anna Goya,reflect
Pontiver Bogross,Frühlingsbach
Baltasar Thorgrimson,Last Things First
GÅEL,Fluttering
Aimon Cour,A Moment to Ponder
Mathilda Skonare Karlsson,Modern Mysteries
Errol Hayward,I Know Him
Alfred Janders,Apelblom
Marta Lien,Dominoes
Lunete Guillory,Espérer
George Hart,Lullaby
Patrick Hamilton,Stories of Hope
Volker Anderson,Yesterdays Answer
Chad Lawson,irreplaceable - solo piano
The Little Dippers,Forever - Single Version
Menahan Street Band,Queens Highway
Charles Bradley,The World (Is Going Up in Flames)
Lucas Vendrai,Lacrimosa
Dennis Korn,Sunset by the River - Piano Version
Sabrina Austin,Barren Lands
Vanya Sogaya,Sonne und Mond
Max Sauer,Caliesa
Rebecca Jean Rossi,Montauk
Evelyn Urich,Sweet Alyssum
Franz Gordon,Technicolor Dreamscape
Dominique Charpentier,Ouroboros
Lambert,The Open
Albrecht Valiery,a new love
Jacob Higgins,Knowing
Dexter Mills,Unfinished Story
Ivan Malik,Exhaler
Lux Tigon,Ocean
David Sato,Anemones
Haru Kitamura,Partenza
Christopher Dicker,Timid Scripts
Alfred Mizzi,Mend Fences
Mauvais Roger,Approaching Haumea
Edu Lahmar,Flying High
bzur,Memories
Mattéo Roussel,Notre terre
Amour Lesauvage,Ma meilleure année
Solemn Whisper,A Tough Hand
Leona Boyd,Rest
Wolfgang Schulmann,Der Vogel auf dem Felsen
Muriël Bostdorp,Circles
Ludwig Lloyd,Small River
Philip Daniel,when softness lifted us
Loreto Bianco,La Cosa Migliore Che So
Raoul Panzinger,Restzeit
Lama House,Heart of the River of the Sun
Karol Seifert,Opus 5
Emíl Miati,Because I Miss You
Nil Ciuró,Breathe
Ole-Bjørn Talstad,Lost Words
Matthew Mole,Take Yours
Maston,Infinite Bliss
Twin Peaks,Blue Coupe
The Pretty Things,The Good Mr. Square
Nat King Cole Trio,'Deed I Do - Remastered 1993
Luiz Bonfá,Pernambuco
Baden Powell,Consolação
Oscar Peterson Trio,Quiet Nights Of Quiet Stars (Corcovado)
Yusef Lateef,Michelle
Paul Desmond,El Condor Pasa
Pierre Cavalli,Possarinhos
Arthur Lyman,Hii Lawe
Mapache,Me Voy Pa'l Pueblo
The Howard Roberts Quartet,Dirty Old Bossa Nova
Emahoy Tsege Mariam Gebru,"Homesickness, Pt. 2"
Garoto,Um Rosto de Mulher
Fats Waller,Two Sleepy People
Creed Bratton,Spinnin' N Reelin'
Sumsar,Alcyone
Harvey Alexi,Far
R.J. Smith,Romeo
Alan Gogoll,Porcupine's Summer
City and Colour,The Girl
Sebastian Winskog,The Spring
Aias Conor,Pacific Crossing
Don Steale,My Deep Desolation
Woven Hearts,To The One I Love
Franco Morone,Night Drivers
Many Moons Ago,Beyond Words
Patagonic,Somnolencia
Martin Gauffin,Beau
Staffan Carlén,Morning Mist
Ciaran Delany,Weavers
Daniel Lanois,Desert Rose
Claudio Van Hoven,Fall in New York
Lance Allen,Just a Moment
Claes Nilsson,Lying To Myself
Mauricio Galbardi,Porto Fino
Christy Matterhorn,Travels
Martin Klem,Coyote Evening
Jonas Bergwall,Notes
Magnfríður,Leiðin að hjarta þínu
Tom Ellenhag,The Road Back Home
Channing Spence,On Hold
Ivo Vollering,The time we spend
Manfred Erwe,There Is a House in New Orleans (152)
"Peter, Paul and Mary",Early Mornin' Rain
Love,Everybody’s Gotta Live
Joan Shelley,Sweet Dark-Haired Man
The Statler Brothers,Hello Mary Lou
Lobo,Me and You and a Dog Named Boo
The Marshall Tucker Band,Ab's Song
Faces,Glad and Sorry
Daughter of Swords,Gem
salvia palth,girl
Arum Rae,Should I
tiann!!,Fototeta
Cosmo Sheldrake,Bittern
Teen Daze,Anew
James Kenyon,South Australian Border
Blake Mills,Silence Is Sincerity
Delta Spirit,(Interlude)
Y La Bamba,Say Sun
Joey Dosik,The Night Before …
Dustin O'Halloran,Might Hurt
Jim James,Exploding
Chris Bear,The Swan (For Liang)
Grizzly Bear,Deep Blue Sea
Alaskan Tapes,Tell (feat. Voga)
Golden Retriever,Consonance
Dead Man Winter,Lutsen
Vulfpeck,The Sweet Science
Broken Social Scene,Sol Luna
JBM,Opus 96 'Plus ultra'
Populous,Alfama
AAESPO,1
Justin Walter,Unseen Forces
Four Tet,Alap
Sports,People Can't Stop Chillin'
Makiko Hirabayashi,Dance of the Praying Mantis
René Aubry,"The Desert, Pt. 1"
Delia Derbyshire Appreciation Society,Cloudface
Gabriel Garzón-Montano,Trial (Instrumental)
Phosphorescent,Black Moon / Silver Waves
Alexis Georgopoulos,Mirror The Clouds
Animal Feelings,Love Cubes
Bonobo,Second Sun
Great Lake Swimmers,Pulling On A Line
Jess Benko,A Soulmate Who Wasn’t Meant to Be
Carla Rego,Nuovi inizi
Leonardo Agusti,Gates
Toni Barella,Austin
Runnner,Vines to Make It All Worth It
Aaron Espe,Only Time
Abigail Lapell,Diamond Girl
The Cactus Blossoms,Powder Blue
Snail Mail,Speaking Terms
Leif Vollebekk,All Night Sedans
Albert Hammond,It Never Rains in Southern California
Dr. Hook,Sharing The Night Together
That 70s Hit Band,"Time in a Bottle (From ""The Ultimate Hits of the 70s"") - Original"
Cvmel,Light of My Life (Loml)
God Help The Girl,Come Monday Night
Cloud Control,Dream Cave
James Swanberg,It's No Wonder
Little Joy,Don't Watch Me Dancing
Ben Folds Five,Brick
Bethel Music,Take Courage - Live
Ane Brun,All My Tears
Alela Diane,The Pirate's Gospel
Nick Drake,Milk And Honey
Mothers,It Hurts Until It Doesn't
Aldous Harding,The Barrel
Peter Sarstedt,Where Do You Go To (My Lovely)
Seu Jorge,Starman
Jarvis Cocker,Fantastic Mr. Fox AKA Petey's Song
Triathalon,Hawaiian Boi
Cass McCombs,Absentee
Vian Izak,Things Will Get Better
Calum Graham,Yellow
Tobias Rauscher,Hutton Drive
Bernard,Forthcoming
Isato Nakagawa,Ramon no ki
August D. Valentine,Dolores
Sean Angus Watson,Waltz in Sweaters
Maneli Jamal,"Dire, Dire Docks"
Alexander Valentine,Rain on Me
Robert Lester Folsom,My Stove's on Fire
Big Star,Thirteen
L.A. Salami,I Can't Slow Her Down - Edit
Dan Zanes,I Don't Need Sunny Skies
Polar Youth,New Friends
Sébastien Hogge,Let's Run
Allen & Bright,Falling Stars
Dustin Hanusch,I'm Yours
Mark Bodino,Lagrima
Casper Esmann,Breaking The Habit - Guitar Cover
Tommy Berre,The Missing Piece
Collin Hill,The Wind and the Wheat
Julyan Brynn,Svalbard
The String Revolution,Englishman in New York
Beyond The Guitar,"Assassin's Creed IV: Black Flag - Main Theme (From ""Assassin's Creed IV"")"
Michael Hedges,Ragamuffin
Georg Erixon,Make You Feel My Love
Jacques Stotzem,Heart of Gold
Moonseed,Silverfish
Glenn Roth,Another Day in Paradise
Trevor Gordon Hall,Missing You
Lasse Ivonen,Alone Again
Guus Dielissen,Dreaming with a Broken Heart - Acoustic Instrumental
Whalebone,Echoes
Julieguitar,My Favourite Color
Francisco Tárrega,Adelita
Ken Verheecke,First Light
Geronimo,Juta's Waltz
Taylor & Lamken,Matchstick Kings (Acoustic Sessions) [Instrumental]
Ben Sollee,Prettiest Tree on the Mountain
Julia Jacklin,Don't Know How To Keep Loving You
Antoine Dufour,These Moments
Eddie Vedder,Tonight You Belong To Me
Patience & Prudence,Tonight You Belong To Me
Ra Ra Riot,Water
The Projection Room,"RUSHMORE (1998): ""Sharp Little Guy"""
Reverend Baron,Let The Radio Play
Triste Janero,A Beginning Dream
Waxahatchee,Fire
Plains,Problem With It
Gabríel Ólafs,Filma Solo
Yann Tiersen,"Comptine d'un autre été, l'après-midi"
Kris Bowers,We Could Form An Attachment
Fabian Lombardi,Traveling Memories
Vincent Shaub,Underling
Dawa Sherpa,Unsung Heroes
Sad Moses,Calm Heart Wild River
Lance Takamiya,Easy
Georg Nielsen,Etude in G-Sharp Minor
Muniesa,La Hoz de la Vieja
Sheldon Sandberg,Dancing Feet
Willie Nelson,On The Road Again - Live
Damien Jurado,Kola
Julie London,I'm In The Mood For Love
Kundan Lal Saigal,"Baalam Aaye Baso More Mann Mein, From ''Devdas''"
Ethan Hawke,Waterloo Sunset
Andre Toussaint,Hold 'em Joe
The Skylarks,Ndixolele
The Four Aces,Perfidia
Bobby Darin,Beyond the Sea
Fats Domino,My Girl Josephine
Billy Vaughn,Lili Marlene
The McGuire Sisters,Volare
Wayne Newton,Heart! (I Hear You Beating) - Remastered
Lord Kitchener,My Wife's Nightie
Woody Guthrie,Little Sack of Sugar
Herb Alpert & The Tijuana Brass,The Girl From Ipanema
Pat Boone,I Almost Lost My Mind
Spokes Mashiyane,Jika Spokes
The Hilltoppers,Marianne
The Platters,Smoke Gets In Your Eyes
Jim Reeves,Good Night Irene
The Chordettes,Born To Be With You - 1956 #5 Billboard chart hit
Jo Stafford,Jambalaya (On The Bayou)
The Righteous Brothers,Old Man River
Mel Tormé,Games People Play
Allman Brothers Band,Little Martha
Billy Idol,Eyes Without A Face
Happyness,Surfer Girl
João Gilberto,Bim Bom
Videoclub,Amour plastique
Miel De Montagne,Cette fille
Daughter,Landfill
Chet Atkins and Dolly Parton,Do I Ever Cross Your Mind
John Hartford,This Eve of Parting
Drugdealer,Honey
Plas Teg,Redwood Reverie
The Antlers,First Field
The Shivas,You Make Me Wanna Die
Chase Ceglie,All I Want Is U
Keiichi Sokabe,ギター
Stephen Steinbrink,Now You See Everything
Peggy Sue,Fools Rush In
Star Parks,Palm Sunday
The Shivers,Beauty
Victoria Bigelow,Low
Sean W Spellman,Baby Blue
Weyes Blood,Seven Words
Lyla Foy,Impossible
iogi,delicate creature
Donnie & Joe Emerson,Baby
Neighbor Lady,Oh Honey
Odie Leigh,Ronnie's Song
High Highs,Open Season
Rachael & Vilray,Do Friends Fall in Love?
Van Morrison,Autumn Song
Dion,Only You Know
Baby FuzZ,Cig
Vetiver,Time Flies By
Run it's the Kid,Forgetting How to Swim
Lily Allen,Not Fair
Blitzen Trapper,Lady On the Water
Alexx Magic,Everything
Wavy i.d,Dinner at My Place (I Can't Wait)
TOLEDO,Qué Pasa?
Petite Guitare,Keep a light
Tor Dahl,Misteriosa
August Wilkes,Estranged
Ale Imke,Aegean
Kenji Takahashi,Amai Hi
Marcio Philomena,Echo Park
Finlep,Hitchhiking
Emil Dahl,In Madeira
Nylah Read,Cappadocia
Los Amores Recientes,Villa Traful
Walter Penn,Imagine
Pascal Desprez,Repos profond
Mélissa Blakesley,A primeira vez
Andrei Smirnova,Cast Away
Marta Jobim,Passing Rain
Lisa Helmer,Isle of Skye
Moody Me,Winter is coming
Homero Alvarez,Luz de Aurora
Diego de Frigiliana,Laguna Blanca
Solomon Davis,Before The Tide
American Legion,Showers of Peace
Diane Edison,Noorderpark
Rafaela Moreno,Cinque Terre
DeLand,Lacrime
Yolanda Rae,Rays in March
Marino Calle,Monteverde
Camilo Branca,Blue Bird
Lexie Baxter,Until You
Peder Falk,Cut Flower Garden
Andreas Horschel,Fernweh
Pavel Bittová,Porto Fino
Jaimie Escalera,I Got You
Aaron Flemming,The Hourglass
Dawn Geller,Ain't Nothing But A Mistake
Francisco Chavez,Demelza
Brett Williams,Poetic Tale
Douglas Ferdi,A Sarabande
Blythe Davidson,Song for Solomon
Valerio Castilla,Guarisci il mio Cuore
The Cult,Bad Fun
Willie Colón,Pedro Navaja
Supergrass,Alright
Kim Aspen,Dust In The Sun
John A. Nilson,Rainbows
Prithvi Prakash,Butterfly
Trudy and the Romance,"Twist It, Shake It. Rock & Roll"
FLEECE,On My Mind
Whake,I'm in Love
Sex Pistols,God Save The Queen
Sixpence None The Richer,Kiss Me
Ricky The Great,Your turn
Niko Rose,On the Wall
Kyle McEvoy,You're Too Good For Me
Frankie McBride,You're So Good For Me
Alba Santos,You're So Good for Me
Christopher C. Porter,You're so Good For Me
Lenny Mac Dowell,Ain't No Sunshine
Marion Black,Who Knows
The Hives,Hate To Say I Told You So
Queens of the Stone Age,No One Knows
skoomy,Aruarian Dance
Jasmine Patterson,Giving thrills
Neil Sedaka,Oh! Carol
Ibrahim Sulayman,Tere Hawale Unplugged Duet
Mike Edge,Been so Long
Ages and Ages,Needle and Thread
Born Idiot,Pictures
Boyscott,Marco Polo
Pale Grey,Seasons
Krista Lake Band,Under the same roof
The Dox Band,Ruby My Dear
Simply Red,If You Don't Know Me by Now - 2008 Remaster
Gunter Kallmann Choir,Daydream
Vangelis,Conquest of Paradise
Sima Jones,Celery Man
hushfall,you don't know what you did to me
drawn animal,curled up
Plectric,kinetic
GXNXSIS,Into My Heart
Chalk Gang,Grounding
Ripteyed,Innocence
flax flame,charm me
another silent weekend,Many Moons
Billy Wuot,the alchemist
Elton Baptiste,Cuddle
zero_Ashes,Cold Nights
Charlee Nguyen,Sailors Lullaby
yellow book,circadian
dueday,my side
cudlz,dusty
Bluewerks,Forgotten In Time
Orleans,Still the One
Tom Petty,Wildflowers
Calcutta Choir,Dhitang Dhitang Bolee
Bob Schneider,Bombanaza
The Hollies,The Air That I Breathe - 2008 Remaster
Harry Chapin,Cat's in the Cradle
Looking Glass,Brandy (You're a Fine Girl)
Supertramp,Breakfast In America - 2010 Remastered
Leo Sayer,You Make Me Feel Like Dancing
Emmylou Harris,Boulder to Birmingham - 2003 Remaster
Gretta Ray,Vienna
Roberta Flack,Killing Me Softly With His Song
Starland Vocal Band,Afternoon Delight
Steve Miller Band,The Joker
Janis Joplin,Me and Bobby McGee
Mungo Jerry,In the Summertime
T. Rex,Cosmic Dancer
Loggins & Messina,Danny's Song
Art Garfunkel,Bright Eyes
Commodores,Easy
Brad stank,Slowdown
Isaac Winemiller,Superbloom
Fake Dad,Pretty / Ugly (feat. Sofra)
DOPE LEMON,Hey You
Darondo,Didn't I
Mose Allison,Eyesight To The Blind
Daryl Hall & John Oates,Rich Girl
Al Green,Tired of Being Alone
Patti Smith,Dancing Barefoot
Steely Dan,Dirty Work
Thin Lizzy,Dancing In The Moonlight (It's Caught Me In It's Spotlight)
The Five Stairsteps,O-o-h Child
The Pale White,Wisdom Tooth
Prabha Atre,Maru Behag - Jagoon Mai Sari Raina
Ravi Shankar,Maru Bihag
Amjad Ali Khan,Raga Maru Behag
Alam Khan,Zilla Kafi
Bernache,Your Name
The B-52's,Love Shack
gamuri shun,duplicated
96 Zeus,a soft storm
Tom Petty and the Heartbreakers,American Girl
Johnny Nash,I Can See Clearly Now
Kansas,Dust in the Wind
Arthur Wu,fingerlock
Rory Callum,305 sky
José Sparks,Forever dreamer
haki donzo,deep breathing
A Space for Rent,Disconnect
hinako fukushi,elevation
Fiber Zone,Cozy Cabin
Siktem,Smile Up
Soiboi,Aki
lov sum,Menta
polychromatic,vibrant
Jamm Ja,Black Hole
Khalid Mahmood,Yaaron Mujhe Maaf Rakho - Live
Graham Coxon,Walking All Day
Twice As Much,Sittin' on a Fence (Mono Version)
Edie Brickell,Good Times
Guided Sleep Meditation & Sleep Hypnosis from Sleep Cove,Deep Relaxing Sleep Hypnosis (Sleep in 20 minutes)
Joni Mitchell,Big Yellow Taxi
Carole King,It's Too Late
John Hiatt,Adios to California
Fred Neil,Everybody's Talkin'
Roy Harper,Francesca
Calmly,Soft Sleep
Just Sleep - Bedtime Stories for Adults,Little Women: Jo Meets Apollyon by Louisa May Alcott
The Apache Relay,Can't Wake Up
Phoria,In Brackets
Dion & The Belmonts,A Teenager In Love
Lipps Inc.,Funkytown
The Meters,Funkify Your Life
Light,No Sleep
wave to earth,light
Kidd,MONOS
Paula Reilly,House Work Items
Connie Francis,If I Didn't Care
The Del-Vikings,Whispering Bells
Shirley & Lee,Let The Good Times Roll
The Bobbettes,Mr Lee
The Silhouettes,Get a Job
The Coasters,Yakety Yak - 2007 Remaster
Bing Crosby,Winter Wonderland - Remastered 2006
Pomplamoose,Here We Come A-Caroling
Aume,Are you a friend of mine?
Satyajit Ray,Charu Theme
The Bonzo Dog Band,Hunting Tigers out in India - 2007 Remaster
Sara Watkins,Beautiful Dreamer
James Billingham,Lose My Mind
Arlo Guthrie,Alice's Restaurant Massacree
The Byrds,Mr. Tambourine Man
Apparat,Goodbye
Martin Czerny,It's Gonna Be Alright
Elliott Jack Sansom,Afterthought
David and the Bear,Repostería
Julia Thomsen,Starlight
Anthony Jacobus,Ray Of Hope
Nylonwings,Alma Azul
Furari,Thaw
Rafa Ramos Sania,Black Cheongsam
Soulgarden,Canción del Norte (Visa från Norr)
Chilled Pig,Infinity - Piano Instrumental
Elson Complex,Bungalows
Peter Lainson,Slow Dance
Amalgamare,Spain
Simon Wester,Rest
Fin Moon,The Good Life
Collettivo Armonico,Into the night
Eagle Lake,Le jardin secret
